id	label	xrefs	anatomy_id	anatomy_label
DOID:5350	ovarian endodermal sinus tumor			
DOID:6083	childhood ovarian endodermal sinus tumor			
DOID:6511	glandular pattern ovarian yolk sac tumor			
DOID:6512	hepatoid pattern ovarian yolk sac tumor			
DOID:6514	polyvesicular vitelline pattern ovarian yolk sac tumor			
DOID:5936	ovarian mixed germ cell neoplasm			
DOID:6774	polyembryoma of the ovary			
DOID:7665	non-gestational ovarian choriocarcinoma			
DOID:5550	choriocarcinoma of ovary		UBERON:0000992	ovary
DOID:7591	gestational ovarian choriocarcinoma			
DOID:8336	childhood choriocarcinoma of the ovary			
DOID:6331	immature teratoma of ovary		UBERON:0000992	ovary
DOID:7037	childhood immature teratoma of ovary			
DOID:5567	ovarian germ cell teratoma			
DOID:5207	monodermal teratoma			
DOID:2641	ovarian germ cell monodermal and highly specialized teratoma			
DOID:2640	struma ovarii	ICDO:9090/0		
DOID:5208	malignant struma ovarii			
DOID:6230	childhood teratoma of the ovary			
DOID:6232	ovarian biphasic or triphasic teratoma			
DOID:6231	mature teratoma of the ovary		UBERON:0000992	ovary
DOID:5118	ovarian cystic teratoma			
DOID:6229	childhood mature teratoma of the ovary			
DOID:6314	ovarian fetiform teratoma			
DOID:6315	ovarian solid teratoma			
DOID:6084	childhood ovarian germ cell tumor			
DOID:7340	childhood ovarian dysgerminoma			
DOID:4441	dysgerminoma	ICDO:9060/3	UBERON:0000992	ovary
DOID:5511	dysgerminoma of ovary			
DOID:5531	ovarian squamous cell carcinoma		UBERON:0000992	ovary
DOID:5681	ovarian embryonal carcinoma		UBERON:0000992	ovary
DOID:8036	childhood ovarian embryonal carcinoma			
DOID:6554	ovarian clear cell malignant adenofibroma			
DOID:3001	female reproductive endometrioid cancer			
DOID:363	uterine cancer		UBERON:0000995	uterus
DOID:11747	uterine adnexa cancer			
DOID:10744	broad ligament malignant neoplasm		UBERON:0012332	broad ligament of uterus
DOID:11746	parametrium malignant neoplasm		UBERON:0010391	parametrium
DOID:11748	round ligament malignant neoplasm		UBERON:0006589	round ligament of uterus
DOID:1380	endometrial cancer		UBERON:0001295	endometrium
DOID:2871	endometrial carcinoma		UBERON:0001295	endometrium
DOID:2870	endometrial adenocarcinoma			
DOID:3707	endometrial mucinous adenocarcinoma			
DOID:5299	endometrial clear cell adenocarcinoma			
DOID:6777	villoglandular endometrial endometrioid adenocarcinoma			
DOID:6865	oxyphilic endometrial endometrioid adenocarcinoma			
DOID:7289	endometrial endometrioid adenocarcinoma, secretory variant			
DOID:7293	mucin-rich endometrial endometrioid adenocarcinoma			
DOID:7436	sarcomatoid uterine corpus endometrioid adenocarcinoma			
DOID:7664	endometrial mixed adenocarcinoma			
DOID:4005	endometrial transitional cell carcinoma			
DOID:5533	endometrial squamous cell carcinoma			
DOID:3590	gestational trophoblastic neoplasm		UBERON:0001295	endometrium
DOID:5166	endometrial stromal tumor			
DOID:4226	endometrial stromal sarcoma	ICDO:8930/3		
DOID:5631	endometrial adenosquamous carcinoma		UBERON:0001295	endometrium
DOID:7139	endometrial small cell carcinoma		UBERON:0001295	endometrium
DOID:2021	placenta cancer		UBERON:0001987	placenta
DOID:3594	choriocarcinoma	ICDO:9100/3		
DOID:2025	gestational choriocarcinoma			
DOID:2024	placental choriocarcinoma			
DOID:8187	gestational uterine corpus choriocarcinoma			
DOID:3596	placental site trophoblastic tumor	ICDO:9104/1		
DOID:4320	non-gestational choriocarcinoma			
DOID:5551	choriocarcinoma of the testis			
DOID:6160	childhood choriocarcinoma of the testis			
DOID:6693	testicular monophasic choriocarcinoma			
DOID:6634	adult central nervous system choriocarcinoma		UBERON:0001017	central nervous system
DOID:6639	childhood CNS choriocarcinoma			
DOID:8188	uterine corpus choriocarcinoma		UBERON:0009853	body of uterus
DOID:4362	cervical cancer		UBERON:0000002	uterine cervix
DOID:2893	cervix carcinoma			
DOID:2892	exocervical carcinoma			
DOID:3702	cervical adenocarcinoma			
DOID:3701	cervical mucinous adenocarcinoma			
DOID:6101	signet ring cell variant cervical mucinous adenocarcinoma			
DOID:6627	cervical adenoma malignum			
DOID:8338	villoglandular variant cervical mucinous adenocarcinoma			
DOID:8339	intestinal variant cervical mucinous adenocarcinoma			
DOID:8340	endocervical type cervical mucinous adenocarcinoma	ICDO:8482/3		
DOID:5303	cervical clear cell adenocarcinoma		UBERON:0000002	uterine cervix
DOID:5368	Wolffian duct adenocarcinoma		UBERON:0003074	mesonephric duct
DOID:5752	cervical serous adenocarcinoma			
DOID:5830	cervical endometrioid adenocarcinoma			
DOID:8307	early invasive cervical adenocarcinoma			
DOID:3744	cervical squamous cell carcinoma		UBERON:0000002	uterine cervix
DOID:3743	cervical verrucous carcinoma			
DOID:7046	cervical basaloid squamous cell carcinoma			
DOID:7483	cervical keratinizing squamous cell carcinoma			
DOID:7598	cervical lymphoepithelioma-like carcinoma			
DOID:7961	cervical non-keratinizing squamous cell carcinoma			
DOID:8409	microinvasive cervical squamous cell carcinoma			
DOID:4867	cervical adenoid cystic carcinoma			
DOID:6428	cervical adenoid basal carcinoma			
DOID:6659	cervical large cell neuroendocrine carcinoma		UBERON:0000002	uterine cervix
DOID:6740	cervix small cell carcinoma			
DOID:7519	endocervical carcinoma		UBERON:0000458	endocervix
DOID:0050940	endocervical adenocarcinoma			
DOID:4112	cervical carcinosarcoma			
DOID:4111	cervical adenosarcoma			
DOID:5190	cervical Wilms' tumor			
DOID:4413	cervix melanoma			
DOID:4442	cervical alveolar soft part sarcoma			
DOID:4521	cervix endometrial stromal tumor			
DOID:4520	cervical endometrial stromal sarcoma			
DOID:5636	cervical adenosquamous carcinoma		UBERON:0000002	uterine cervix
DOID:8361	glassy cell variant cervical adenosquamous carcinoma			
DOID:5727	uterine ligament cancer			
DOID:3700	uterine ligament adenocarcinoma			
DOID:3699	uterine ligament mucinous adenocarcinoma			
DOID:5302	uterine ligament clear cell adenocarcinoma		UBERON:0036262	uterine ligament
DOID:5747	uterine ligament serous adenocarcinoma			
DOID:5829	uterine ligament endometrioid adenocarcinoma			
DOID:7514	Wolffian adnexal neoplasm			
DOID:9460	uterine corpus cancer		UBERON:0009853	body of uterus
DOID:0050939	uterine corpus endometrial carcinoma			
DOID:4114	uterine body mixed cancer			
DOID:4113	uterine corpus adenosarcoma		UBERON:0009853	body of uterus
DOID:6171	uterine carcinosarcoma			
DOID:7281	uterine corpus adenocarcinofibroma			
DOID:5165	uterine corpus sarcoma		UBERON:0009853	body of uterus
DOID:4227	uterine corpus endometrial stromal sarcoma			
DOID:5289	uterus leiomyosarcoma			
DOID:6139	uterine corpus epithelioid leiomyosarcoma			
DOID:6567	uterine corpus myxoid leiomyosarcoma			
DOID:5750	endometrial serous adenocarcinoma		UBERON:0009853	body of uterus
DOID:8302	mixed endometrial stromal and smooth muscle tumor			
DOID:9459	isthmus cancer			
DOID:192	sex cord-gonadal stromal tumor	ICDO:8590/1		
DOID:0080369	ovarian sex-cord stromal tumor			
DOID:2696	Leydig cell tumor			
DOID:2997	Sertoli-Leydig cell tumor			
DOID:2999	granulosa cell tumor			
DOID:5331	testicular granulosa cell tumor			
DOID:6032	juvenile type testicular granulosa cell tumor			
DOID:8394	adult type testicular granulosa cell tumor			
DOID:3577	Sertoli cell tumor	ICDO:8640/1		
DOID:4757	testicular sex cord-stromal neoplasm			
DOID:4756	testicular Leydig cell tumor			
DOID:3856	male reproductive organ cancer		UBERON:0000079	male reproductive system
DOID:10283	prostate cancer		UBERON:0002367	prostate gland
DOID:10286	prostate carcinoma		UBERON:0002367	prostate gland
DOID:0080909	castration-resistant prostate carcinoma			
DOID:10287	prostate squamous cell carcinoma			
DOID:2526	prostate adenocarcinoma			
DOID:3024	prostatic acinar adenocarcinoma			
DOID:3504	prostate signet ring cell adenocarcinoma			
DOID:3703	prostate colloid adenocarcinoma			
DOID:7246	lymphoepithelioma-like acinar prostate adenocarcinoma			
DOID:4011	prostate transitional cell carcinoma			
DOID:4868	prostate adenoid cystic carcinoma			
DOID:10289	prostate malignant phyllodes tumor			
DOID:4054	prostate sarcoma			
DOID:3252	prostate rhabdomyosarcoma			
DOID:3251	prostate embryonal rhabdomyosarcoma			
DOID:4524	prostate angiosarcoma			
DOID:5282	prostate leiomyosarcoma			
DOID:7152	prostate stromal sarcoma			
DOID:5634	adenosquamous prostate carcinoma		UBERON:0002367	prostate gland
DOID:7141	prostate small cell carcinoma		UBERON:0002367	prostate gland
DOID:10366	epididymis cancer		UBERON:0001301	epididymis
DOID:10368	epididymis adenocarcinoma			
DOID:11615	penile cancer		UBERON:0000989	penis
DOID:11838	penis sarcoma			
DOID:11839	glans penis cancer		UBERON:0001299	glans penis
DOID:3449	penis carcinoma		UBERON:0000989	penis
DOID:3448	penis Paget's disease			
DOID:5518	penis squamous cell carcinoma			
DOID:5908	penis verrucous carcinoma			
DOID:5907	penis non-invasive verrucous carcinoma			
DOID:7047	penis basaloid carcinoma			
DOID:7958	sarcomatoid penile squamous cell carcinoma			
DOID:8009	penis mixed squamous cell carcinoma			
DOID:8013	penis papillary carcinoma			
DOID:13169	spermatic cord cancer		UBERON:0005352	spermatic cord
DOID:14545	seminal vesicle adenocarcinoma		UBERON:0000998	seminal vesicle
DOID:2998	testicular cancer		UBERON:0000473	testis
DOID:12276	malignant tumor of undescended testis			
DOID:12286	testicular leukemia			
DOID:4062	testis sarcoma		UBERON:0000473	testis
DOID:4061	testis rhabdomyosarcoma			
DOID:4084	testicular trophoblastic tumor		UBERON:0000473	testis
DOID:4739	testicular Brenner tumor			
DOID:512	epididymal neoplasm			
DOID:5557	testicular germ cell cancer			
DOID:4086	testicular germ cell tumor non-seminomatous	ICDO:9065/3		
DOID:4087	testicular pure germ cell tumor			
DOID:5556	testicular malignant germ cell cancer			
DOID:4743	mixed testicular germ cell tumor			
DOID:6161	childhood testicular mixed germ cell tumor			
DOID:6474	childhood teratocarcinoma of the testis			
DOID:5345	testicular non-seminomatous germ cell cancer			
DOID:5344	testicular yolk sac tumor			
DOID:7097	macrocystic pattern testicular yolk sac tumor			
DOID:7302	endodermal sinus pattern testicular yolk sac tumor			
DOID:7360	solid pattern testicular yolk sac tumor			
DOID:7435	polyvesicular vitelline pattern testicular yolk sac tumor			
DOID:7930	glandular-alveolar pattern testicular yolk sac tumor			
DOID:8081	myxomatous pattern testicular yolk sac tumor			
DOID:8193	papillary pattern testicular yolk sac tumor			
DOID:8195	hepatoid pattern testicular yolk sac tumor			
DOID:8362	enteric pattern testicular yolk sac tumor			
DOID:8392	reticular pattern testicular yolk sac tumor			
DOID:7928	testis refractory cancer			
DOID:8042	testis polyembryoma			
DOID:6082	childhood testicular germ cell tumor			
DOID:5680	embryonal testis carcinoma			
DOID:6162	childhood embryonal testis carcinoma			
DOID:8275	intratubular embryonal carcinoma			
DOID:5834	spermatocytoma		UBERON:0000473	testis
DOID:7891	testicular spermatocytic seminoma			
DOID:5842	testis seminoma		UBERON:0000473	testis
DOID:6706	tubular variant testicular seminoma			
DOID:7269	cribriform variant testicular seminoma			
DOID:8358	pseudoglandular variant testicular seminoma			
DOID:518	scrotum neoplasm		UBERON:0001300	scrotum
DOID:13160	scrotum melanoma		UBERON:0001300	scrotum
DOID:3445	scrotal carcinoma		UBERON:0001300	scrotum
DOID:13159	scrotum squamous cell carcinoma			
DOID:3444	scrotum Paget's disease			
DOID:5639	rete testis neoplasm			
DOID:14544	rete testis adenocarcinoma		UBERON:0003959	rete testis
DOID:6721	Littre gland carcinoma			
DOID:7632	Cowper gland carcinoma			
DOID:2531	hematologic cancer		UBERON:0002390	hematopoietic system
DOID:1240	leukemia	ICDO:9800/3		
DOID:1035	aggressive NK-cell leukemia	ICDO:9948/3	CL:0000623	natural killer cell
DOID:1036	chronic leukemia			
DOID:0080187	chronic neutrophilic leukemia	ICDO:9963/3		
DOID:0080188	chronic myelomonocytic leukemia	ICDO:9945/3		
DOID:0080367	chronic eosinophilic leukemia	ICDO:9964/3		
DOID:1037	lymphoid leukemia	ICDO:9820/3		
DOID:12603	acute leukemia	ICDO:9801/3		
DOID:0081076	blastic plasmacytoid dendritic cell neoplasm			
DOID:9952	acute lymphoblastic leukemia			
DOID:0080144	childhood acute lymphocytic leukemia			
DOID:5604	adult acute lymphocytic leukemia			
DOID:9954	null-cell leukemia			
DOID:12965	subleukemic leukemia			
DOID:3264	subacute leukemia			
DOID:6004	aleukemic leukemia			
DOID:6003	aleukemic leukemia cutis			
DOID:6958	aleukemic monocytic leukemia cutis			
DOID:7757	childhood leukemia			
DOID:0070323	childhood acute myeloid leukemia	ICDO:9861/3		
DOID:7756	neonatal leukemia			
DOID:8692	myeloid leukemia	ICDO:9860/3		
DOID:8527	monocytic leukemia			
DOID:8593	chronic monocytic leukemia			
DOID:8696	subacute monocytic leukemia			
DOID:8864	acute monocytic leukemia	ICDO:9891/3		
DOID:0080149	adult acute monocytic leukemia			
DOID:8552	chronic myeloid leukemia	ICDO:9863/3		
DOID:0060761	familial chronic myelocytic leukemia-like syndrome			
DOID:0081088	chronic myelogenous leukemia, BCR-ABL1 positive	ICDO:9875/3		
DOID:9119	acute myeloid leukemia	ICDO:9861/3		
DOID:0060318	acute promyelocytic leukemia			
DOID:0081081	acute promyelocytic leukemia with PML-RARA	ICDO:9866/3		
DOID:0080780	acute erythroid leukemia	ICDO:9840/3		
DOID:0080916	erythroleukemia			
DOID:0080795	acute basophilic leukemia	ICDO:9870/3		
DOID:0080796	core binding factor acute myeloid leukemia			
DOID:0080976	acute myeloid leukemia with BCR-ABL1	ICDO:9912/3		
DOID:0081080	acute myeloid leukemia with t(6;9) (p23;q34.1)	ICDO:9865/3		
DOID:0081082	acute myelomonocytic leukemia	ICDO:9867/3		
DOID:0081083	acute myeloid leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2)	ICDO:9869/3		
DOID:0081084	acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22)	ICDO:9871/3		
DOID:0081085	acute myeloid leukemia with minimal differentiation	ICDO:9872/3		
DOID:0081086	acute myeloid leukemia without maturation	ICDO:9873/3		
DOID:0081087	acute myeloid leukemia with maturation	ICDO:9874/3		
DOID:0081089	acute myeloid leukemia with mutated NPM1	ICDO:9877/3		
DOID:0081090	acute myeloid leukemia with biallelic mutation of CEBPA	ICDO:9878/3		
DOID:0081091	acute myeloid leukemia with mutated RUNX1	ICDO:9879/3		
DOID:0081092	acute myeloid leukemia with myelodysplasia-related changes	ICDO:9895/3		
DOID:0081093	acute myeloid leukemia with t(8;21); (q22; q22.1)	ICDO:9896/3		
DOID:0081094	acute myeloid leukemia with MLL rearrangement	ICDO:9897/3		
DOID:0081095	acute myeloid leukemia with mutated CEBPA	ICDO:9861/3		
DOID:0081096	acute myeloid leukemia with t(1;22)(p13;q13)	ICDO:9911/3		
DOID:8761	acute megakaryocytic leukemia	ICDO:9910/3		
DOID:0080794	childhood acute megakaryoblastic leukemia			
DOID:0080798	myeloid leukemia associated with Down Syndrome	ICDO:9898/3		
DOID:9254	mast-cell leukemia	ICDO:9742/3		
DOID:3664	mast cell neoplasm			
DOID:355	mast-cell sarcoma			
DOID:3666	solitary mastocytoma of the skin			
DOID:4659	extracutaneous mastocytoma			
DOID:4960	bone marrow cancer		UBERON:0002371	bone marrow
DOID:0050908	myelodysplastic syndrome	ICDO:9989/3		
DOID:0070004	myeloid neoplasm			
DOID:0080164	myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB, and FGFR1			
DOID:0080165	myeloid and lymphoid neoplasms associated with PDGFRA rearrangement			
DOID:0080166	myeloid and lymphoid neoplasms associated with PDGFRB rearrangement			
DOID:0080167	myeloid and lymphoid neoplasms associated with FGFR1 abnormalities			
DOID:2226	myeloproliferative neoplasm	ICDO:9960/3		
DOID:0060888	transient myeloproliferative syndrome			
DOID:0111344	myeloproliferative disorder with eosinophilia			
DOID:2224	essential thrombocythemia	ICDO:9962/3		
DOID:8997	polycythemia vera	ICDO:9950/3		
DOID:4971	myelofibrosis			
DOID:8106	cellular phase chronic idiopathic myelofibrosis			
DOID:4972	myelodysplastic/myeloproliferative neoplasm			
DOID:0050458	juvenile myelomonocytic leukemia	ICDO:9946/3		
DOID:0060597	atypical chronic myeloid leukemia, BCR-ABL1 negative	ICDO:9876/3		
DOID:9538	multiple myeloma		CL:0000786	plasma cell
DOID:9541	osteosclerotic myeloma			
DOID:9544	refractory plasma cell neoplasm			
DOID:9547	non-secretory myeloma			
DOID:9550	indolent plasma cell myeloma			
DOID:9551	smoldering myeloma			
DOID:5621	histiocytic and dendritic cell cancer			
DOID:0080915	histiocytic sarcoma	ICDO:9755/3		
DOID:7146	Langerhans cell sarcoma	ICDO:9756/3	CL:0000453	Langerhans cell
DOID:7848	interdigitating dendritic cell sarcoma	ICDO:9757/3		
DOID:7849	dendritic cell sarcoma			
DOID:6262	follicular dendritic cell sarcoma	ICDO:9758/3	CL:0000442	follicular dendritic cell
DOID:5772	central nervous system hematologic cancer		UBERON:0001017	central nervous system
DOID:712	refractory hematologic cancer			
DOID:7936	refractory T lymphoblastic leukemia/lymphoma			
DOID:8683	myeloid sarcoma	ICDO:9930/3		
DOID:3093	nervous system cancer		UBERON:0001016	nervous system
DOID:0060116	sensory system cancer		UBERON:0001032	sensory system
DOID:2174	ocular cancer		UBERON:0000970	eye
DOID:1752	ocular melanoma			
DOID:6037	spindle cell intraocular melanoma			
DOID:6992	intraocular mixed cell type melanoma			
DOID:6993	iris mixed cell melanoma			
DOID:6996	intermediate cell type choroid melanoma			
DOID:6997	intermediate cell type ciliary body melanoma			
DOID:292	lacrimal system cancer		UBERON:0001750	lacrimal apparatus
DOID:12756	lacrimal duct cancer			
DOID:294	lacrimal gland cancer		UBERON:0001817	lacrimal gland
DOID:293	lacrimal gland carcinoma		UBERON:0001817	lacrimal gland
DOID:298	lacrimal gland adenocarcinoma			
DOID:4870	lacrimal gland adenoid cystic carcinoma			
DOID:5529	lacrimal gland squamous cell carcinoma			
DOID:296	mixed lacrimal gland cancer		UBERON:0001817	lacrimal gland
DOID:4685	lacrimal gland mucoepidermoid carcinoma		UBERON:0001817	lacrimal gland
DOID:295	eye carcinoma		UBERON:0000970	eye
DOID:3479	uveal cancer		UBERON:0001768	uvea
DOID:12759	choroid cancer		UBERON:0001776	optic choroid
DOID:6438	malignant choroid melanoma			
DOID:6041	choroid spindle cell melanoma		UBERON:0001776	optic choroid
DOID:6525	choroid mixed cell melanoma			
DOID:7041	choroid epithelioid cell melanoma		UBERON:0001776	optic choroid
DOID:7807	choroid necrotic melanoma		UBERON:0001776	optic choroid
DOID:3478	iris cancer		UBERON:0001769	iris
DOID:4352	ciliary body cancer		UBERON:0001775	ciliary body
DOID:6043	ciliary body spindle cell melanoma		UBERON:0001775	ciliary body
DOID:6523	ciliary body mixed cell melanoma		UBERON:0001775	ciliary body
DOID:6524	malignant ciliary body melanoma			
DOID:7042	ciliary body epithelioid cell melanoma		UBERON:0001775	ciliary body
DOID:6994	malignant iris melanoma			
DOID:7328	iris spindle cell melanoma		UBERON:0001769	iris
DOID:6039	uveal melanoma		UBERON:0001768	uvea
DOID:6522	mixed cell uveal melanoma			
DOID:6566	posterior uveal melanoma			
DOID:7040	uveal epithelioid cell melanoma		UBERON:0001768	uvea
DOID:7808	necrotic uveal melanoma			
DOID:4645	retinal cancer		UBERON:0000966	retina
DOID:5240	retinal hemangioblastoma		UBERON:0000966	retina
DOID:771	retinal cell cancer		CL:0009004	retinal cell
DOID:768	retinoblastoma	ICDO:9510/3		
DOID:4647	trilateral retinoblastoma			
DOID:4648	familial retinoblastoma			
DOID:4650	bilateral retinoblastoma			
DOID:4651	unilateral retinoblastoma			
DOID:4653	intraocular retinoblastoma			
DOID:6938	childhood intraocular retinoblastoma			
DOID:4656	extraocular retinoblastoma			
DOID:7747	childhood extraocular retinoblastoma			
DOID:8427	retinal melanoma			
DOID:5467	conjunctival cancer		UBERON:0001811	conjunctiva
DOID:1748	conjunctival squamous cell carcinoma		UBERON:0001811	conjunctiva
DOID:1751	malignant conjunctival melanoma			
DOID:6199	cornea cancer		UBERON:0000964	cornea
DOID:13538	cornea squamous cell carcinoma		UBERON:0000964	cornea
DOID:8400	malignant cornea melanoma			
DOID:833	auditory system cancer		UBERON:0016490	auditory system
DOID:2814	malignant neoplasm of acoustic nerve		UBERON:0001648	vestibulocochlear nerve
DOID:5101	ear cancer			
DOID:5099	middle ear cancer		UBERON:0001756	middle ear
DOID:4893	middle ear carcinoma		UBERON:0001756	middle ear
DOID:4892	middle ear adenocarcinoma			
DOID:5526	middle ear squamous cell carcinoma			
DOID:5102	inner ear cancer		UBERON:0001846	internal ear
DOID:5990	internal auditory canal meningioma			
DOID:5665	external ear cancer		UBERON:0001691	external ear
DOID:4288	external ear carcinoma		UBERON:0001691	external ear
DOID:5538	external ear squamous cell carcinoma			
DOID:1192	peripheral nervous system neoplasm		UBERON:0000010	peripheral nervous system
DOID:2621	autonomic nervous system neoplasm			
DOID:3201	sympathetic neurilemmoma			
DOID:769	neuroblastoma	ICDO:9500/3		
DOID:371	extracranial neuroblastoma			
DOID:0050935	cervical neuroblastoma			
DOID:4160	differentiating neuroblastoma			
DOID:4163	ganglioneuroblastoma	ICDO:9490/3		
DOID:5193	nodular ganglioneuroblastoma			
DOID:7949	stroma-dominant and stroma-poor composite ganglioneuroblastoma			
DOID:7951	Schwannian stroma-rich and stroma-poor composite ganglioneuroblastoma			
DOID:5194	intermixed schwannian stroma-rich ganglioneuroblastoma			
DOID:5195	peripheral nervous system ganglioneuroblastoma			
DOID:2815	cranial nerve malignant neoplasm		UBERON:0001785	cranial nerve
DOID:1201	trigeminal nerve neoplasm			
DOID:3202	neurilemmoma of the fifth cranial nerve			
DOID:12984	vagus nerve neoplasm			
DOID:14125	abducens nerve neoplasm			
DOID:2817	cranial nerve III tumor		UBERON:0001643	oculomotor nerve
DOID:2816	malignant oculomotor nerve tumor			
DOID:3198	hypoglossal nerve neoplasm			
DOID:337	spinal accessory nerve neoplasm			
DOID:3417	glossopharyngeal nerve neoplasm			
DOID:1760	facial nerve neoplasm			
DOID:3419	optic nerve neoplasm		UBERON:0000941	cranial nerve II
DOID:4992	optic nerve glioma		UBERON:0000941	cranial nerve II
DOID:4991	optic nerve astrocytoma		UBERON:0000941	cranial nerve II
DOID:6575	childhood optic tract astrocytoma			
DOID:6576	childhood optic nerve glioma			
DOID:5632	optic nerve sheath meningioma			
DOID:6334	anterior optic tract meningioma		UBERON:0000941	cranial nerve II
DOID:6335	bilateral meningioma of optic nerve		UBERON:0000941	cranial nerve II
DOID:3421	trochlear nerve neoplasm			
DOID:370	malignant olfactory nerve neoplasm			
DOID:369	olfactory neuroblastoma	ICDO:9522/3		
DOID:8256	olfactory neural tumor			
DOID:3193	peripheral nerve sheath neoplasm			
DOID:4697	perineurioma	ICDO:9571/0		
DOID:4696	intraneural perineurioma			
DOID:5940	malignant peripheral nerve sheath tumor	ICDO:9540/3		
DOID:14534	malignant cardiac peripheral nerve sheath neoplasm			
DOID:6345	malignant melanocytic neoplasm of the peripheral nerve sheath			
DOID:6344	melanotic psammomatous malignant peripheral nerve sheath tumor			
DOID:6707	malignant triton tumor			
DOID:7732	childhood malignant schwannoma			
DOID:8353	epithelioid malignant peripheral nerve sheath tumor			
DOID:8369	adult malignant schwannoma			
DOID:8420	malignant glandular tumor of peripheral nerve sheath			
DOID:962	neurofibroma	ICDO:9540/0		
DOID:12064	mediastinum neurofibroma		UBERON:0003728	mediastinum
DOID:13742	neurofibroma of spinal cord		UBERON:0002240	spinal cord
DOID:2669	Pacinian tumor	ICDO:9507/0		
DOID:3512	neurofibrosarcoma			
DOID:5149	epithelioid neurofibroma			
DOID:5150	neurofibroma of gallbladder		UBERON:0002110	gallbladder
DOID:5151	plexiform neurofibroma	ICDO:9550/0		
DOID:5152	cellular neurofibroma			
DOID:5153	atypical neurofibroma			
DOID:9300	neurofibroma of the heart			
DOID:961	neurofibroma of the esophagus		UBERON:0001043	esophagus
DOID:4693	nerve plexus neoplasm			
DOID:5913	brachial plexus neoplasm			
DOID:8389	lumbar plexus neoplasm			
DOID:4698	nerve root neoplasm			
DOID:7077	malignant melanocytic peripheral nerve sheath tumor of mediastinum		UBERON:0000010	peripheral nervous system
DOID:171	neuroectodermal tumor			
DOID:6872	spinal cord primitive neuroectodermal neoplasm		UBERON:0002240	spinal cord
DOID:6871	spinal cord neuroblastoma			
DOID:3620	central nervous system cancer		UBERON:0001017	central nervous system
DOID:12969	central nervous system leukemia		UBERON:0001017	central nervous system
DOID:1319	brain cancer		UBERON:0000955	brain
DOID:0060106	brain meningioma		UBERON:0000955	brain
DOID:5057	papillary meningioma of the cerebellum		UBERON:0002037	cerebellum
DOID:6112	cerebral meningioma		UBERON:0001893	telencephalon
DOID:4584	choroid plexus meningioma		UBERON:0001886	choroid plexus
DOID:6113	intracerebral cystic meningioma			
DOID:6114	cerebral convexity meningioma			
DOID:6869	parasagittal meningioma			
DOID:8000	frontal convexity meningioma			
DOID:6115	lateral ventricle meningioma		UBERON:0002285	telencephalic ventricle
DOID:6337	cerebellopontine angle meningioma		UBERON:0014908	cerebellopontine angle
DOID:6939	childhood brain meningioma			
DOID:0060108	brain glioma			
DOID:3073	brain glioblastoma multiforme			
DOID:3187	brain oligodendroglioma			
DOID:0050901	corpus callosum oligodendroglioma		UBERON:0002336	corpus callosum
DOID:7497	brain ependymoma		UBERON:0002240	spinal cord
DOID:7750	adult brain ependymoma		UBERON:0002240	spinal cord
DOID:1659	supratentorial cancer			
DOID:368	cerebrum cancer		UBERON:0001893	telencephalon
DOID:0060103	central nervous system embryonal tumor	ICDO:9473/3	UBERON:0001893	telencephalon
DOID:0081286	embryonal tumor with multilayered rosettes	ICDO:9478/3		
DOID:0080903	embryonal tumor with multilayered rosettes, C19MC-altered			
DOID:7631	adult embryonal tumor with multilayered rosettes, C19MC-altered			
DOID:7841	childhood embryonal tumor with multilayered rosettes, C19MC-altered			
DOID:0080956	childhood supratentorial embryonal tumor with multilayered rosettes, C19MC-altered			
DOID:7522	childhood infratentorial embryonal tumor with multilayered rosettes, C19MC-altered			
DOID:0081315	central nervous system tumor with BCOR internal tandem duplication	ICDO:9500/3		
DOID:3865	adult central nervous system embryonal tumor			
DOID:3870	childhood central nervous system embryonal tumor			
DOID:4788	intracranial primitive neuroectodermal tumor			
DOID:4790	medulloepithelioma	ICDO:9501/3		
DOID:12016	frontal lobe neoplasm		UBERON:0016525	frontal lobe
DOID:14384	parietal lobe neoplasm		UBERON:0001872	parietal lobe
DOID:0050903	parietal lobe ependymoma			
DOID:2135	temporal lobe neoplasm		UBERON:0001871	temporal lobe
DOID:3541	cerebral ventricle cancer		UBERON:0004086	brain ventricle
DOID:0081314	extraventricular neurocytoma	ICDO:9506/1		
DOID:14174	central neurocytoma	ICDO:9506/1		
DOID:3540	choroid plexus cancer		UBERON:0001886	choroid plexus
DOID:3542	adult choroid plexus cancer			
DOID:3545	childhood choroid plexus cancer			
DOID:5648	choroid plexus carcinoma	ICDO:9390/3	UBERON:0001886	choroid plexus
DOID:3773	third ventricle chordoid glioma		UBERON:0002286	third ventricle
DOID:5074	high grade ependymoma	ICDO:9391/3	UBERON:0002285	telencephalic ventricle
DOID:0080889	posterior fossa ependymoma	ICDO:9391/3	UBERON:0008788	posterior cranial fossa
DOID:0081254	posterior fossa group A ependymoma	ICDO:9396/3		
DOID:0081255	posterior fossa group B ependymoma	ICDO:9396/3		
DOID:0080890	supratentorial ependymoma	ICDO:9391/3		
DOID:0080891	YAP1-MAMLD1 fusion-positive supratentorial ependymoma			
DOID:0080892	RELA fusion-positive ependymoma	ICDO:9396/3		
