id	label	xref
"DOID:12526"	"tarsal tunnel syndrome"	"UMLS_CUI:C0039319"
"DOID:0050789"	"tarsal-carpal coalition syndrome"	"GARD:9225"
"DOID:0050789"	"tarsal-carpal coalition syndrome"	"MIM:186570"
"DOID:0050789"	"tarsal-carpal coalition syndrome"	"ORDO:1412"
"DOID:680"	"tauopathy"	"MESH:D024801"
"DOID:680"	"tauopathy"	"UMLS_CUI:C0949664"
"DOID:214"	"teeth hard tissue disease"	"ICD10CM:K03.8"
"DOID:214"	"teeth hard tissue disease"	"ICD9CM:521.8"
"DOID:214"	"teeth hard tissue disease"	"SNOMEDCT_US_2023_03_01:197505001"
"DOID:214"	"teeth hard tissue disease"	"UMLS_CUI:C0029770"
"DOID:1272"	"telangiectasis"	"MESH:D013684"
"DOID:1272"	"telangiectasis"	"NCI:C28194"
"DOID:1272"	"telangiectasis"	"SNOMEDCT_US_2023_03_01:112641009"
"DOID:1272"	"telangiectasis"	"UMLS_CUI:C0039446"
"DOID:6048"	"telangiectatic glomangioma"	"NCI:C5345"
"DOID:6048"	"telangiectatic glomangioma"	"UMLS_CUI:C1336699"
"DOID:6951"	"telangiectatic osteogenic sarcoma"	"NCI:C3902"
"DOID:6951"	"telangiectatic osteogenic sarcoma"	"SNOMEDCT_US_2023_03_01:78453009"
"DOID:6951"	"telangiectatic osteogenic sarcoma"	"UMLS_CUI:C0259782"
"DOID:1943"	"telogen effluvium"	"ICD10CM:L65.0"
"DOID:1943"	"telogen effluvium"	"ICD9CM:704.02"
"DOID:1943"	"telogen effluvium"	"NCI:C112200"
"DOID:1943"	"telogen effluvium"	"SNOMEDCT_US_2023_03_01:201147004"
"DOID:1943"	"telogen effluvium"	"UMLS_CUI:C0263518"
"DOID:13375"	"temporal arteritis"	"ICD9CM:446.5"
"DOID:13375"	"temporal arteritis"	"MESH:D013700"
"DOID:13375"	"temporal arteritis"	"MIM:187360"
"DOID:13375"	"temporal arteritis"	"NCI:C35065"
"DOID:13375"	"temporal arteritis"	"ORDO:397"
"DOID:13375"	"temporal arteritis"	"SNOMEDCT_US_2023_03_01:195354005"
"DOID:13375"	"temporal arteritis"	"UMLS_CUI:C0039483"
"DOID:3328"	"temporal lobe epilepsy"	"MESH:D004833"
"DOID:3328"	"temporal lobe epilepsy"	"MIM:PS600512"
"DOID:3328"	"temporal lobe epilepsy"	"NCI:C177244"
"DOID:3328"	"temporal lobe epilepsy"	"SNOMEDCT_US_2023_03_01:84340007"
"DOID:3328"	"temporal lobe epilepsy"	"UMLS_CUI:C0014556"
"DOID:2135"	"temporal lobe neoplasm"	"ICD10CM:C71.2"
"DOID:2135"	"temporal lobe neoplasm"	"ICD9CM:191.2"
"DOID:2135"	"temporal lobe neoplasm"	"NCI:C5567"
"DOID:2135"	"temporal lobe neoplasm"	"SNOMEDCT_US_2023_03_01:126955002"
"DOID:2135"	"temporal lobe neoplasm"	"SNOMEDCT_US_2023_03_01:94086000"
"DOID:2135"	"temporal lobe neoplasm"	"UMLS_CUI:C0153636"
"DOID:2135"	"temporal lobe neoplasm"	"UMLS_CUI:C1263887"
"DOID:0050814"	"temtamy preaxial brachydactyly syndrome"	"GARD:9679"
"DOID:0050814"	"temtamy preaxial brachydactyly syndrome"	"MESH:C536958"
"DOID:0050814"	"temtamy preaxial brachydactyly syndrome"	"MIM:605282"
"DOID:0050814"	"temtamy preaxial brachydactyly syndrome"	"ORDO:363417"
"DOID:0050814"	"temtamy preaxial brachydactyly syndrome"	"SNOMEDCT_US_2023_03_01:777998000"
"DOID:0050814"	"temtamy preaxial brachydactyly syndrome"	"UMLS_CUI:C1854466"
"DOID:971"	"tendinitis"	"ICD10CM:M77.9"
"DOID:971"	"tendinitis"	"MESH:D052256"
"DOID:971"	"tendinitis"	"NCI:C97141"
"DOID:971"	"tendinitis"	"SNOMEDCT_US_2023_03_01:312785002"
"DOID:971"	"tendinitis"	"UMLS_CUI:C0039503"
"DOID:7016"	"tendon sheath lipoma"	"NCI:C6499"
"DOID:7016"	"tendon sheath lipoma"	"UMLS_CUI:C1336703"
"DOID:314"	"tenosynovial giant cell tumor"	"ICD9CM:727.02"
"DOID:314"	"tenosynovial giant cell tumor"	"ICDO:9252/0"
"DOID:314"	"tenosynovial giant cell tumor"	"MESH:D000070779"
"DOID:314"	"tenosynovial giant cell tumor"	"NCI:C3402"
"DOID:314"	"tenosynovial giant cell tumor"	"SNOMEDCT_US_2023_03_01:310605004"
"DOID:314"	"tenosynovial giant cell tumor"	"UMLS_CUI:C1318543"
"DOID:970"	"tenosynovitis"	"MESH:D013717"
"DOID:970"	"tenosynovitis"	"SNOMEDCT_US_2023_03_01:240035004"
"DOID:970"	"tenosynovitis"	"UMLS_CUI:C0039520"
"DOID:312"	"tenosynovitis of foot and ankle"	"ICD9CM:727.06"
"DOID:312"	"tenosynovitis of foot and ankle"	"UMLS_CUI:C0158331"
"DOID:3305"	"teratocarcinoma"	"ICDO:9081/3"
"DOID:3305"	"teratocarcinoma"	"MESH:D018243"
"DOID:3305"	"teratocarcinoma"	"NCI:C3756"
"DOID:3305"	"teratocarcinoma"	"SNOMEDCT_US_2023_03_01:67830002"
"DOID:3305"	"teratocarcinoma"	"UMLS_CUI:C0206664"
"DOID:3307"	"teratoma"	"ICDO:9080/3"
"DOID:3307"	"teratoma"	"MESH:D013724"
"DOID:3307"	"teratoma"	"NCI:C3403"
"DOID:3307"	"teratoma"	"SNOMEDCT_US_2023_03_01:36591000119102"
"DOID:3307"	"teratoma"	"UMLS_CUI:C0039538"
"DOID:0081246"	"teratoma with somatic-type malignancy"	"ICDO:9084/3"
"DOID:0081246"	"teratoma with somatic-type malignancy"	"NCI:C4289"
"DOID:0112149"	"terminal osseous dysplasia"	"MESH:C564554"
"DOID:0112149"	"terminal osseous dysplasia"	"MIM:300244"
"DOID:0112149"	"terminal osseous dysplasia"	"ORDO:88630"
"DOID:0112149"	"terminal osseous dysplasia"	"UMLS_CUI:C1846129"
"DOID:9988"	"tertiary neurosyphilis"	"ICD10CM:A52.3"
"DOID:9988"	"tertiary neurosyphilis"	"ICD9CM:094"
"DOID:9988"	"tertiary neurosyphilis"	"MESH:D009494"
"DOID:9988"	"tertiary neurosyphilis"	"NCI:C84935"
"DOID:9988"	"tertiary neurosyphilis"	"SNOMEDCT_US_2023_03_01:154384001"
"DOID:9988"	"tertiary neurosyphilis"	"UMLS_CUI:C0027927"
"DOID:8200"	"tertiary syphilis"	"ICD10CM:A52"
"DOID:8200"	"tertiary syphilis"	"ICD9CM:097.0"
"DOID:8200"	"tertiary syphilis"	"MESH:C536774"
"DOID:8200"	"tertiary syphilis"	"NCI:C128414"
"DOID:8200"	"tertiary syphilis"	"SNOMEDCT_US_2023_03_01:72083004"
"DOID:8200"	"tertiary syphilis"	"UMLS_CUI:C0153188"
"DOID:4739"	"testicular Brenner tumor"	"NCI:C39953"
"DOID:4739"	"testicular Brenner tumor"	"UMLS_CUI:C1515281"
"DOID:4756"	"testicular Leydig cell tumor"	"NCI:C39942"
"DOID:4756"	"testicular Leydig cell tumor"	"NCI:C6356"
"DOID:4756"	"testicular Leydig cell tumor"	"SNOMEDCT_US_2023_03_01:67871000119105"
"DOID:4756"	"testicular Leydig cell tumor"	"UMLS_CUI:C0863027"
"DOID:4756"	"testicular Leydig cell tumor"	"UMLS_CUI:C1515288"
"DOID:2998"	"testicular cancer"	"GARD:7746"
"DOID:2998"	"testicular cancer"	"ICD10CM:C62"
"DOID:2998"	"testicular cancer"	"ICD9CM:186"
"DOID:2998"	"testicular cancer"	"MESH:D013736"
"DOID:2998"	"testicular cancer"	"NCI:C3404"
"DOID:2998"	"testicular cancer"	"NCI:C5053"
"DOID:2998"	"testicular cancer"	"NCI:C7251"
"DOID:2998"	"testicular cancer"	"SNOMEDCT_US_2023_03_01:126900000"
"DOID:2998"	"testicular cancer"	"SNOMEDCT_US_2023_03_01:94087009"
"DOID:2998"	"testicular cancer"	"UMLS_CUI:C0039590"
"DOID:2998"	"testicular cancer"	"UMLS_CUI:C0153594"
"DOID:2998"	"testicular cancer"	"UMLS_CUI:C1333010"
"DOID:2519"	"testicular disease"	"MESH:D013733"
"DOID:2519"	"testicular disease"	"NCI:C26890"
"DOID:2519"	"testicular disease"	"SNOMEDCT_US_2023_03_01:236763001"
"DOID:2519"	"testicular disease"	"UMLS_CUI:C0039584"
"DOID:7675"	"testicular fibroma"	"NCI:C39951"
"DOID:7675"	"testicular fibroma"	"UMLS_CUI:C1515282"
"DOID:5557"	"testicular germ cell cancer"	"MESH:C563236"
"DOID:5557"	"testicular germ cell cancer"	"MIM:273300"
"DOID:5557"	"testicular germ cell cancer"	"MIM:300228"
"DOID:5557"	"testicular germ cell cancer"	"NCI:C8591"
"DOID:5557"	"testicular germ cell cancer"	"ORDO:3636504"
"DOID:5557"	"testicular germ cell cancer"	"SNOMEDCT_US_2023_03_01:713577007"
"DOID:5557"	"testicular germ cell cancer"	"UMLS_CUI:C1336708"
"DOID:4086"	"testicular germ cell tumor non-seminomatous"	"ICDO:9065/3"
"DOID:4086"	"testicular germ cell tumor non-seminomatous"	"NCI:C9313"
"DOID:4086"	"testicular germ cell tumor non-seminomatous"	"SNOMEDCT_US_2023_03_01:107691000119101"
"DOID:4086"	"testicular germ cell tumor non-seminomatous"	"UMLS_CUI:C2057625"
"DOID:3579"	"testicular gonadoblastoma"	"NCI:C39911"
"DOID:3579"	"testicular gonadoblastoma"	"UMLS_CUI:C1515283"
"DOID:5331"	"testicular granulosa cell tumor"	"NCI:C6357"
"DOID:5331"	"testicular granulosa cell tumor"	"UMLS_CUI:C1336709"
"DOID:5104"	"testicular infarct"	"NCI:C27617"
"DOID:5104"	"testicular infarct"	"SNOMEDCT_US_2023_03_01:33793000"
"DOID:5104"	"testicular infarct"	"UMLS_CUI:C0392041"
"DOID:12286"	"testicular leukemia"	"NCI:C9277"
"DOID:12286"	"testicular leukemia"	"UMLS_CUI:C1336711"
"DOID:12253"	"testicular lymphoma"	"NCI:C6810"
"DOID:12253"	"testicular lymphoma"	"SNOMEDCT_US_2023_03_01:277664004"
"DOID:12253"	"testicular lymphoma"	"UMLS_CUI:C0349644"
"DOID:5556"	"testicular malignant germ cell cancer"	"NCI:C9063"
"DOID:5556"	"testicular malignant germ cell cancer"	"SNOMEDCT_US_2023_03_01:713646001"
"DOID:5556"	"testicular malignant germ cell cancer"	"UMLS_CUI:C0855197"
"DOID:6693"	"testicular monophasic choriocarcinoma"	"NCI:C39935"
"DOID:6693"	"testicular monophasic choriocarcinoma"	"UMLS_CUI:C1515290"
"DOID:5345"	"testicular non-seminomatous germ cell cancer"	"NCI:C5027"
"DOID:5345"	"testicular non-seminomatous germ cell cancer"	"UMLS_CUI:C1334625"
"DOID:4087"	"testicular pure germ cell tumor"	"NCI:C39915"
"DOID:4087"	"testicular pure germ cell tumor"	"UMLS_CUI:C1514608"
"DOID:4757"	"testicular sex cord-stromal neoplasm"	"NCI:C39948"
"DOID:4757"	"testicular sex cord-stromal neoplasm"	"UMLS_CUI:C1515289"
"DOID:7676"	"testicular thecoma"	"NCI:C39952"
"DOID:7676"	"testicular thecoma"	"UMLS_CUI:C1515299"
"DOID:4084"	"testicular trophoblastic tumor"	"NCI:C39934"
"DOID:4084"	"testicular trophoblastic tumor"	"UMLS_CUI:C1515301"
"DOID:5344"	"testicular yolk sac tumor"	"GARD:348"
"DOID:5344"	"testicular yolk sac tumor"	"NCI:C8000"
"DOID:5344"	"testicular yolk sac tumor"	"UMLS_CUI:C0279708"
"DOID:8042"	"testis polyembryoma"	"NCI:C40962"
"DOID:8042"	"testis polyembryoma"	"UMLS_CUI:C1514200"
"DOID:7928"	"testis refractory cancer"	"NCI:C9077"
"DOID:7928"	"testis refractory cancer"	"UMLS_CUI:C1377904"
"DOID:4061"	"testis rhabdomyosarcoma"	"NCI:C6378"
"DOID:4061"	"testis rhabdomyosarcoma"	"UMLS_CUI:C1336726"
"DOID:4062"	"testis sarcoma"	"NCI:C6359"
"DOID:4062"	"testis sarcoma"	"UMLS_CUI:C1336727"
"DOID:5842"	"testis seminoma"	"MESH:D018239"
"DOID:5842"	"testis seminoma"	"NCI:C9309"
"DOID:5842"	"testis seminoma"	"SNOMEDCT_US_2023_03_01:443675005"
"DOID:5842"	"testis seminoma"	"UMLS_CUI:C0036631"
"DOID:13822"	"tetanic cataract"	"ICD9CM:366.42"
"DOID:13822"	"tetanic cataract"	"NCI:C35068"
"DOID:13822"	"tetanic cataract"	"SNOMEDCT_US_2023_03_01:193607003"
"DOID:13822"	"tetanic cataract"	"UMLS_CUI:C0039613"
"DOID:11338"	"tetanus"	"GARD:5144"
"DOID:11338"	"tetanus"	"ICD10CM:A35"
"DOID:11338"	"tetanus"	"ICD9CM:037"
"DOID:11338"	"tetanus"	"MESH:D013742"
"DOID:11338"	"tetanus"	"NCI:C85185"
"DOID:11338"	"tetanus"	"SNOMEDCT_US_2023_03_01:154312006"
"DOID:11338"	"tetanus"	"UMLS_CUI:C0039614"
"DOID:13521"	"tetanus neonatorum"	"ICD10CM:A33"
"DOID:13521"	"tetanus neonatorum"	"ICD9CM:771.3"
"DOID:13521"	"tetanus neonatorum"	"NCI:C116814"
"DOID:13521"	"tetanus neonatorum"	"SNOMEDCT_US_2023_03_01:43424001"
"DOID:13521"	"tetanus neonatorum"	"UMLS_CUI:C0343312"
"DOID:1089"	"tethered spinal cord syndrome"	"GARD:4018"
"DOID:1089"	"tethered spinal cord syndrome"	"SNOMEDCT_US_2023_03_01:282784007"
"DOID:1089"	"tethered spinal cord syndrome"	"UMLS_CUI:C0560648"
"DOID:0112191"	"tetraamelia syndrome"	"GARD:386"
"DOID:0112191"	"tetraamelia syndrome"	"ORDO:3301"
"DOID:0112192"	"tetraamelia syndrome 1"	"GARD:5148"
"DOID:0112192"	"tetraamelia syndrome 1"	"MIM:273395"
"DOID:0112193"	"tetraamelia syndrome 2"	"GARD:5147"
"DOID:0112193"	"tetraamelia syndrome 2"	"MIM:618021"
"DOID:0081132"	"tetrahydrobiopterin (BH4)-deficient hyperphenylalaninemia"	"GARD:7751"
"DOID:0081132"	"tetrahydrobiopterin (BH4)-deficient hyperphenylalaninemia"	"ORDO:238583"
"DOID:6419"	"tetralogy of Fallot"	"GARD:2245"
"DOID:6419"	"tetralogy of Fallot"	"ICD10CM:Q21.3"
"DOID:6419"	"tetralogy of Fallot"	"ICD9CM:745.2"
"DOID:6419"	"tetralogy of Fallot"	"MESH:D013771"
"DOID:6419"	"tetralogy of Fallot"	"MIM:187500"
"DOID:6419"	"tetralogy of Fallot"	"NCI:C84505"
"DOID:6419"	"tetralogy of Fallot"	"SNOMEDCT_US_2023_03_01:156913009"
"DOID:6419"	"tetralogy of Fallot"	"UMLS_CUI:C0039685"
"DOID:4662"	"thalamic disease"	"MESH:D013786"
"DOID:4662"	"thalamic disease"	"NCI:C85186"
"DOID:4662"	"thalamic disease"	"UMLS_CUI:C0039726"
"DOID:6098"	"thalamic neoplasm"	"NCI:C4576"
"DOID:6098"	"thalamic neoplasm"	"NCI:C6221"
"DOID:6098"	"thalamic neoplasm"	"SNOMEDCT_US_2023_03_01:188287005"
"DOID:6098"	"thalamic neoplasm"	"UMLS_CUI:C0346902"
"DOID:6098"	"thalamic neoplasm"	"UMLS_CUI:C1336733"
"DOID:10241"	"thalassemia"	"GARD:7756"
"DOID:10241"	"thalassemia"	"ICD10CM:D56"
"DOID:10241"	"thalassemia"	"ICD9CM:282.4"
"DOID:10241"	"thalassemia"	"MESH:D013789"
"DOID:10241"	"thalassemia"	"NCI:C35069"
"DOID:10241"	"thalassemia"	"SNOMEDCT_US_2023_03_01:191192008"
"DOID:10241"	"thalassemia"	"UMLS_CUI:C0039730"
"DOID:0080774"	"thalassemia minor"	"MIM:187550"
"DOID:13481"	"thanatophoric dysplasia"	"GARD:85"
"DOID:13481"	"thanatophoric dysplasia"	"ICD10CM:Q77.1"
"DOID:13481"	"thanatophoric dysplasia"	"MESH:D013796"
"DOID:13481"	"thanatophoric dysplasia"	"MIM:187600"
"DOID:13481"	"thanatophoric dysplasia"	"MIM:187601"
"DOID:13481"	"thanatophoric dysplasia"	"MIM:273680"
"DOID:13481"	"thanatophoric dysplasia"	"NCI:C85187"
"DOID:13481"	"thanatophoric dysplasia"	"ORDO:1860"
"DOID:13481"	"thanatophoric dysplasia"	"ORDO:2655"
"DOID:13481"	"thanatophoric dysplasia"	"ORDO:93274"
"DOID:13481"	"thanatophoric dysplasia"	"ORDO:93275"
"DOID:13481"	"thanatophoric dysplasia"	"SNOMEDCT_US_2023_03_01:29352008"
"DOID:13481"	"thanatophoric dysplasia"	"UMLS_CUI:C0039743"
"DOID:3733"	"theileriasis"	"MESH:D013801"
"DOID:3733"	"theileriasis"	"SNOMEDCT_US_2023_03_01:68771000"
"DOID:3733"	"theileriasis"	"UMLS_CUI:C0039753"
"DOID:0070313"	"thiamine deficiency disease"	"NCI:C34418"
"DOID:0070313"	"thiamine deficiency disease"	"SNOMEDCT_US_2021_09_01:399357009"
"DOID:0090117"	"thiamine-responsive megaloblastic anemia syndrome"	"GARD:9210"
"DOID:0090117"	"thiamine-responsive megaloblastic anemia syndrome"	"MESH:C536510"
"DOID:0090117"	"thiamine-responsive megaloblastic anemia syndrome"	"MIM:249270"
"DOID:0090117"	"thiamine-responsive megaloblastic anemia syndrome"	"ORDO:498277"
"DOID:0090117"	"thiamine-responsive megaloblastic anemia syndrome"	"SNOMEDCT_US_2023_03_01:237617006"
"DOID:0090117"	"thiamine-responsive megaloblastic anemia syndrome"	"UMLS_CUI:C0342287"
"DOID:0040018"	"thiopental allergy"	"SNOMEDCT_US_2023_03_01:293709008"
"DOID:0040018"	"thiopental allergy"	"UMLS_CUI:C0570633"
"DOID:562"	"third cranial nerve disease"	"NCI:C27598"
"DOID:562"	"third cranial nerve disease"	"SNOMEDCT_US_2023_03_01:60750009"
"DOID:562"	"third cranial nerve disease"	"UMLS_CUI:C0271353"
"DOID:14004"	"thoracic aortic aneurysm"	"EFO:0004282"
"DOID:14004"	"thoracic aortic aneurysm"	"MESH:D017545"
"DOID:14004"	"thoracic aortic aneurysm"	"MIM:132900"
"DOID:14004"	"thoracic aortic aneurysm"	"MIM:607086"
"DOID:14004"	"thoracic aortic aneurysm"	"MIM:607087"
"DOID:14004"	"thoracic aortic aneurysm"	"MIM:611788"
"DOID:14004"	"thoracic aortic aneurysm"	"MIM:613780"
"DOID:14004"	"thoracic aortic aneurysm"	"MIM:615436"
"DOID:14004"	"thoracic aortic aneurysm"	"NCI:C27001"
"DOID:14004"	"thoracic aortic aneurysm"	"ORDO:91387"
"DOID:14004"	"thoracic aortic aneurysm"	"SNOMEDCT_US_2023_03_01:155421001"
"DOID:14004"	"thoracic aortic aneurysm"	"UMLS_CUI:C0162872"
"DOID:5093"	"thoracic cancer"	"ICD10CM:C76.1"
"DOID:5093"	"thoracic cancer"	"ICD9CM:195.1"
"DOID:5093"	"thoracic cancer"	"MESH:D013899"
"DOID:5093"	"thoracic cancer"	"NCI:C3406"
"DOID:5093"	"thoracic cancer"	"NCI:C3576"
"DOID:5093"	"thoracic cancer"	"SNOMEDCT_US_2023_03_01:188361007"
"DOID:5093"	"thoracic cancer"	"SNOMEDCT_US_2023_03_01:255058005"
"DOID:5093"	"thoracic cancer"	"UMLS_CUI:C0039981"
"DOID:5093"	"thoracic cancer"	"UMLS_CUI:C0153661"
"DOID:3103"	"thoracic outlet syndrome"	"GARD:7759"
"DOID:3103"	"thoracic outlet syndrome"	"ICD10CM:G54.0"
"DOID:3103"	"thoracic outlet syndrome"	"MESH:D013901"
"DOID:3103"	"thoracic outlet syndrome"	"NCI:C85188"
"DOID:3103"	"thoracic outlet syndrome"	"SNOMEDCT_US_2023_03_01:2040007"
"DOID:3103"	"thoracic outlet syndrome"	"UMLS_CUI:C0039984"
"DOID:6103"	"thoracic spinal canal and spinal cord meningioma"	"NCI:C5297"
"DOID:6103"	"thoracic spinal canal and spinal cord meningioma"	"UMLS_CUI:C1336738"
"DOID:12918"	"thromboangiitis obliterans"	"ICD10CM:I73.1"
"DOID:12918"	"thromboangiitis obliterans"	"ICD9CM:443.1"
"DOID:12918"	"thromboangiitis obliterans"	"MESH:D013919"
"DOID:12918"	"thromboangiitis obliterans"	"MIM:211480"
"DOID:12918"	"thromboangiitis obliterans"	"NCI:C35070"
"DOID:12918"	"thromboangiitis obliterans"	"SNOMEDCT_US_2023_03_01:195298008"
"DOID:12918"	"thromboangiitis obliterans"	"UMLS_CUI:C0040021"
"DOID:1588"	"thrombocytopenia"	"ICD10CM:D69.6"
"DOID:1588"	"thrombocytopenia"	"ICD9CM:287.5"
"DOID:1588"	"thrombocytopenia"	"MESH:D013921"
"DOID:1588"	"thrombocytopenia"	"MIM:188000"
"DOID:1588"	"thrombocytopenia"	"MIM:273900"
"DOID:1588"	"thrombocytopenia"	"MIM:300367"
"DOID:1588"	"thrombocytopenia"	"MIM:313900"
"DOID:1588"	"thrombocytopenia"	"MIM:612004"
"DOID:1588"	"thrombocytopenia"	"ORDO:852"
"DOID:1588"	"thrombocytopenia"	"SNOMEDCT_US_2023_03_01:165556002"
"DOID:1588"	"thrombocytopenia"	"UMLS_CUI:C0040034"
"DOID:1587"	"thrombocytopenia due to platelet alloimmunization"	"NCI:C3991"
"DOID:1587"	"thrombocytopenia due to platelet alloimmunization"	"SNOMEDCT_US_2023_03_01:2897005"
"DOID:1587"	"thrombocytopenia due to platelet alloimmunization"	"UMLS_CUI:C0272286"
"DOID:14699"	"thrombocytopenia-absent radius syndrome"	"ICD10CM:Q87.2"
"DOID:14699"	"thrombocytopenia-absent radius syndrome"	"MESH:C536940"
"DOID:14699"	"thrombocytopenia-absent radius syndrome"	"MIM:274000"
"DOID:14699"	"thrombocytopenia-absent radius syndrome"	"NCI:C99038"
"DOID:14699"	"thrombocytopenia-absent radius syndrome"	"ORDO:3320"
"DOID:14699"	"thrombocytopenia-absent radius syndrome"	"SNOMEDCT_US_2023_03_01:85589009"
"DOID:14699"	"thrombocytopenia-absent radius syndrome"	"UMLS_CUI:C0175703"
"DOID:2228"	"thrombocytosis"	"ICD10CM:D75.83"
"DOID:2228"	"thrombocytosis"	"MESH:D013922"
"DOID:2228"	"thrombocytosis"	"NCI:C35530"
"DOID:2228"	"thrombocytosis"	"SNOMEDCT_US_2023_03_01:165557006"
"DOID:2228"	"thrombocytosis"	"UMLS_CUI:C0836924"
"DOID:2452"	"thrombophilia"	"ICD10CM:D68.59"
"DOID:2452"	"thrombophilia"	"MESH:D019851"
"DOID:2452"	"thrombophilia"	"MIM:PS188050"
"DOID:2452"	"thrombophilia"	"NCI:C84479"
"DOID:2452"	"thrombophilia"	"SNOMEDCT_US_2023_03_01:191302007"
"DOID:2452"	"thrombophilia"	"UMLS_CUI:C0398623"
"DOID:0111903"	"thrombophilia due to HRG deficiency"	"MIM:613116"
"DOID:0111903"	"thrombophilia due to HRG deficiency"	"ORDO:217467"
"DOID:0111903"	"thrombophilia due to HRG deficiency"	"UMLS_CUI:C2751090"
"DOID:0111902"	"thrombophilia due to activated protein C resistance"	"MESH:C566056"
"DOID:0111902"	"thrombophilia due to activated protein C resistance"	"MIM:188055"
"DOID:0111902"	"thrombophilia due to activated protein C resistance"	"UMLS_CUI:C1861171"
"DOID:0111906"	"thrombophilia due to decreased release of PLAT"	"MESH:C567341"
"DOID:0111906"	"thrombophilia due to decreased release of PLAT"	"MIM:612348"
"DOID:0111906"	"thrombophilia due to decreased release of PLAT"	"UMLS_CUI:C2676721"
"DOID:0111907"	"thrombophilia due to thrombin defect"	"GARD:10815"
"DOID:0111907"	"thrombophilia due to thrombin defect"	"MIM:188050"
"DOID:0111907"	"thrombophilia due to thrombin defect"	"UMLS_CUI:C3160733"
"DOID:0111908"	"thrombophilia due to thrombomodulin defect"	"MESH:C566057"
"DOID:0111908"	"thrombophilia due to thrombomodulin defect"	"MIM:614486"
"DOID:0111908"	"thrombophilia due to thrombomodulin defect"	"ORDO:436169"
"DOID:0111908"	"thrombophilia due to thrombomodulin defect"	"SNOMEDCT_US_2023_03_01:1197595004"
"DOID:0111908"	"thrombophilia due to thrombomodulin defect"	"UMLS_CUI:C3280976"
"DOID:3875"	"thrombophlebitis"	"ICD10CM:I80.0"
"DOID:3875"	"thrombophlebitis"	"ICD9CM:451.0"
"DOID:3875"	"thrombophlebitis"	"MESH:D013924"
"DOID:3875"	"thrombophlebitis"	"NCI:C3410"
"DOID:3875"	"thrombophlebitis"	"SNOMEDCT_US_2023_03_01:40283005"
"DOID:3875"	"thrombophlebitis"	"SNOMEDCT_US_2023_03_01:64156001"
"DOID:3875"	"thrombophlebitis"	"UMLS_CUI:C0040046"
"DOID:3875"	"thrombophlebitis"	"UMLS_CUI:C0265057"
"DOID:14392"	"thrombophlebitis migrans"	"ICD10CM:I82.1"
"DOID:14392"	"thrombophlebitis migrans"	"ICD9CM:453.1"
"DOID:14392"	"thrombophlebitis migrans"	"SNOMEDCT_US_2023_03_01:155491005"
"DOID:14392"	"thrombophlebitis migrans"	"UMLS_CUI:C0152250"
"DOID:0060903"	"thrombosis"	"MESH:D013927"
"DOID:10772"	"thrombotic thrombocytopenic purpura"	"GARD:9430"
"DOID:10772"	"thrombotic thrombocytopenic purpura"	"ICD10CM:M31.19"
"DOID:10772"	"thrombotic thrombocytopenic purpura"	"MESH:D011697"
"DOID:10772"	"thrombotic thrombocytopenic purpura"	"MIM:274150"
"DOID:10772"	"thrombotic thrombocytopenic purpura"	"NCI:C78797"
"DOID:10772"	"thrombotic thrombocytopenic purpura"	"SNOMEDCT_US_2023_03_01:360402008"
"DOID:10772"	"thrombotic thrombocytopenic purpura"	"UMLS_CUI:C0034155"
"DOID:3284"	"thymic carcinoma"	"ICDO:8586/3"
"DOID:3284"	"thymic carcinoma"	"MESH:D013945"
"DOID:3284"	"thymic carcinoma"	"NCI:C7569"
"DOID:3284"	"thymic carcinoma"	"SNOMEDCT_US_2023_03_01:128717008"
"DOID:3284"	"thymic carcinoma"	"UMLS_CUI:C0205969"
"DOID:7350"	"thymic dysplasia"	"NCI:C27802"
"DOID:7350"	"thymic dysplasia"	"UMLS_CUI:C1331541"
"DOID:3275"	"thymoma"	"ICDO:8580/3"
"DOID:3275"	"thymoma"	"MESH:D013945"
"DOID:3275"	"thymoma"	"NCI:C3411"
"DOID:3275"	"thymoma"	"SNOMEDCT_US_2023_03_01:444231005"
"DOID:3275"	"thymoma"	"UMLS_CUI:C0040100"
"DOID:3282"	"thymoma type B"	"NCI:C7114"
"DOID:3282"	"thymoma type B"	"ORDO:263317"
"DOID:3282"	"thymoma type B"	"SNOMEDCT_US_2023_03_01:1144924007"
"DOID:3282"	"thymoma type B"	"UMLS_CUI:C1328042"
"DOID:6530"	"thymoma type B2"	"NCI:C6888"
"DOID:6530"	"thymoma type B2"	"SNOMEDCT_US_2023_03_01:128713007"
"DOID:6530"	"thymoma type B2"	"UMLS_CUI:C1266095"
"DOID:4923"	"thymus adenocarcinoma"	"NCI:C6459"
"DOID:4923"	"thymus adenocarcinoma"	"UMLS_CUI:C1336743"
"DOID:5626"	"thymus adenosquamous carcinoma"	"NCI:C6458"
"DOID:5626"	"thymus adenosquamous carcinoma"	"UMLS_CUI:C1332171"
"DOID:7050"	"thymus basaloid carcinoma"	"NCI:C6456"
"DOID:7050"	"thymus basaloid carcinoma"	"UMLS_CUI:C1332464"
"DOID:3277"	"thymus cancer"	"ICD10CM:C37"
"DOID:3277"	"thymus cancer"	"ICD9CM:164.0"
"DOID:3277"	"thymus cancer"	"MESH:D013953"
"DOID:3277"	"thymus cancer"	"NCI:C4962"
"DOID:3277"	"thymus cancer"	"SNOMEDCT_US_2023_03_01:94096009"
