disease_id	disease_label	symptom_id	symptom_label
DOID:13386	gastrointestinal anthrax	SYMP:0019147	hematemesis
DOID:13405	cardiac sarcoidosis	SYMP:0000292	heart failure
DOID:13406	pulmonary sarcoidosis	SYMP:0000604	wheezing
DOID:13406	pulmonary sarcoidosis	SYMP:0000686	chronic cough
DOID:13406	pulmonary sarcoidosis	SYMP:0019142	lymphadenopathy
DOID:13406	pulmonary sarcoidosis	SYMP:0019153	dyspnea
DOID:13406	pulmonary sarcoidosis	SYMP:0019177	fatigue
DOID:13444	glanders	SYMP:0000504	headache
DOID:13444	glanders	SYMP:0000576	chest pain
DOID:13444	glanders	SYMP:0000613	fever
DOID:13444	glanders	SYMP:0019162	muscle tightness
DOID:13444	glanders	SYMP:0019174	chills
DOID:13450	coccidioidomycosis	SYMP:0000128	conjunctivitis
DOID:13450	coccidioidomycosis	SYMP:0000576	chest pain
DOID:13450	coccidioidomycosis	SYMP:0019169	arthritis
DOID:13473	central pterygium	SYMP:0000321	loss of vision
DOID:13474	progressive peripheral pterygium	SYMP:0000321	loss of vision
DOID:13501	Moebius syndrome	SYMP:0000094	muscle weakness
DOID:13521	tetanus neonatorum	SYMP:0000186	exhaustion
DOID:13521	tetanus neonatorum	SYMP:0000868	breathing problems
DOID:13523	loiasis	SYMP:0000672	abscess
DOID:13549	interval angle-closure glaucoma	SYMP:0000446	bloodshot eye
DOID:13549	interval angle-closure glaucoma	SYMP:0000504	headache
DOID:13549	interval angle-closure glaucoma	SYMP:0000839	acute pain
DOID:13550	angle-closure glaucoma	SYMP:0000321	loss of vision
DOID:13550	angle-closure glaucoma	SYMP:0000446	bloodshot eye
DOID:13579	kwashiorkor	SYMP:0000020	dehydration
DOID:13579	kwashiorkor	SYMP:0000433	anasarca
DOID:13579	kwashiorkor	SYMP:0000538	edema
DOID:13579	kwashiorkor	SYMP:0000614	cough
DOID:13579	kwashiorkor	SYMP:0000716	swelling symptom
DOID:13622	campylobacteriosis	SYMP:0000001	abdominal cramp
DOID:13622	campylobacteriosis	SYMP:0000457	abdominal pain
DOID:13622	campylobacteriosis	SYMP:0000570	diarrhea
DOID:13622	campylobacteriosis	SYMP:0000613	fever
DOID:13724	scurvy	SYMP:0000177	weakness
DOID:13724	scurvy	SYMP:0000760	petechiae
DOID:13724	scurvy	SYMP:0019177	fatigue
DOID:13724	scurvy	SYMP:0020028	poor wound healing
DOID:13724	scurvy	SYMP:0020041	corkscrew hair
DOID:13736	uterine inflammatory disease	SYMP:0000061	inflammation
DOID:13767	clonorchiasis	SYMP:0000457	abdominal pain
DOID:13767	clonorchiasis	SYMP:0000458	nausea
DOID:13767	clonorchiasis	SYMP:0000570	diarrhea
DOID:13768	opisthorchiasis	SYMP:0000422	dyspepsia
DOID:13768	opisthorchiasis	SYMP:0000457	abdominal pain
DOID:13768	opisthorchiasis	SYMP:0000460	hepatomegaly
DOID:13768	opisthorchiasis	SYMP:0000470	left upper quadrant abdominal rigidity
DOID:13768	opisthorchiasis	SYMP:0000570	diarrhea
DOID:13768	opisthorchiasis	SYMP:0019180	constipation
DOID:13775	plantar wart	SYMP:0000092	skin lesion
DOID:13800	inclusion conjunctivitis	SYMP:0020038	conjunctival swelling
DOID:13801	pharyngoconjunctival fever	SYMP:0000504	headache
DOID:13801	pharyngoconjunctival fever	SYMP:0000521	enlargement of lymph nodes
DOID:13801	pharyngoconjunctival fever	SYMP:0000613	fever
DOID:13801	pharyngoconjunctival fever	SYMP:0019142	lymphadenopathy
DOID:1381	Fox-Fordyce disease	SYMP:0000346	papule
DOID:1381	Fox-Fordyce disease	SYMP:0000440	hair loss
DOID:13819	lymphogranuloma venereum	SYMP:0000083	lymphangitis
DOID:13819	lymphogranuloma venereum	SYMP:0000672	abscess
DOID:13861	scleroperikeratitis	SYMP:0000061	inflammation
DOID:13861	scleroperikeratitis	SYMP:0000099	pain
DOID:13861	scleroperikeratitis	SYMP:0000210	photophobia
DOID:13861	scleroperikeratitis	SYMP:0000446	bloodshot eye
DOID:13861	scleroperikeratitis	SYMP:0000572	splitting of urinary stream
DOID:13861	scleroperikeratitis	SYMP:0020007	anterior scleral inflammation
DOID:13862	acute closed-angle glaucoma	SYMP:0000446	bloodshot eye
DOID:13862	acute closed-angle glaucoma	SYMP:0000504	headache
DOID:13862	acute closed-angle glaucoma	SYMP:0000839	acute pain
DOID:1389	polyneuropathy	SYMP:0000352	peripheral muscle weakness
DOID:13891	bird fancier's lung	SYMP:0000613	fever
DOID:13891	bird fancier's lung	SYMP:0000614	cough
DOID:13891	bird fancier's lung	SYMP:0000679	acute dyspnea
DOID:13891	bird fancier's lung	SYMP:0019153	dyspnea
DOID:13891	bird fancier's lung	SYMP:0019176	malaise
DOID:13922	eosinophilic esophagitis	SYMP:0000061	inflammation
DOID:1395	schistosomiasis	SYMP:0000040	hematuria
DOID:1395	schistosomiasis	SYMP:0000457	abdominal pain
DOID:1395	schistosomiasis	SYMP:0000458	nausea
DOID:1395	schistosomiasis	SYMP:0000460	hepatomegaly
DOID:1395	schistosomiasis	SYMP:0000487	rash
DOID:1395	schistosomiasis	SYMP:0000531	splenomegaly
DOID:1395	schistosomiasis	SYMP:0000570	diarrhea
DOID:1395	schistosomiasis	SYMP:0000613	fever
DOID:1395	schistosomiasis	SYMP:0019174	chills
DOID:1395	schistosomiasis	SYMP:0019176	malaise
DOID:13951	uterine corpus epithelioid leiomyoma	SYMP:0000132	necrosis
DOID:14019	Brucella canis brucellosis	SYMP:0000177	weakness
DOID:14019	Brucella canis brucellosis	SYMP:0000178	weight loss
DOID:14019	Brucella canis brucellosis	SYMP:0000504	headache
DOID:14019	Brucella canis brucellosis	SYMP:0000531	splenomegaly
DOID:14019	Brucella canis brucellosis	SYMP:0000613	fever
DOID:14049	phaeohyphomycosis	SYMP:0000672	abscess
DOID:1405	primary angle-closure glaucoma	SYMP:0000099	pain
DOID:1405	primary angle-closure glaucoma	SYMP:0000321	loss of vision
DOID:1405	primary angle-closure glaucoma	SYMP:0000446	bloodshot eye
DOID:1405	primary angle-closure glaucoma	SYMP:0000504	headache
DOID:14095	boutonneuse fever	SYMP:0000613	fever
DOID:14095	boutonneuse fever	SYMP:0000636	maculopapular rash
DOID:14095	boutonneuse fever	SYMP:0019158	eschar
DOID:14115	toxic shock syndrome	SYMP:0000059	hypotension
DOID:14115	toxic shock syndrome	SYMP:0000450	shock
DOID:14115	toxic shock syndrome	SYMP:0000487	rash
DOID:14115	toxic shock syndrome	SYMP:0000504	headache
DOID:14115	toxic shock syndrome	SYMP:0000570	diarrhea
DOID:14115	toxic shock syndrome	SYMP:0000613	fever
DOID:14115	toxic shock syndrome	SYMP:0000715	skin desquamation
DOID:14115	toxic shock syndrome	SYMP:0019145	vomiting
DOID:14172	rheumatic congestive heart failure	SYMP:0000292	heart failure
DOID:14188	frozen shoulder	SYMP:0000099	pain
DOID:14230	scleromalacia perforans	SYMP:0000132	necrosis
DOID:14230	scleromalacia perforans	SYMP:0000321	loss of vision
DOID:14239	gastrointestinal tularemia	SYMP:0000613	fever
DOID:14239	gastrointestinal tularemia	SYMP:0019145	vomiting
DOID:14239	gastrointestinal tularemia	SYMP:0019174	chills
DOID:14239	gastrointestinal tularemia	SYMP:0019176	malaise
DOID:14287	brawny scleritis	SYMP:0000099	pain
DOID:14287	brawny scleritis	SYMP:0000210	photophobia
DOID:14287	brawny scleritis	SYMP:0000446	bloodshot eye
DOID:14319	pleuropneumonia	SYMP:0000061	inflammation
DOID:14320	generalized anxiety disorder	SYMP:0000412	anxiety
DOID:14392	thrombophlebitis migrans	SYMP:0000356	phlebitis
DOID:14422	dipetalonemiasis	SYMP:0000132	necrosis
DOID:14444	sclerosing keratitis	SYMP:0000061	inflammation
DOID:14444	sclerosing keratitis	SYMP:0000099	pain
DOID:14444	sclerosing keratitis	SYMP:0000210	photophobia
DOID:14444	sclerosing keratitis	SYMP:0000240	corneal opacity
DOID:14444	sclerosing keratitis	SYMP:0000446	bloodshot eye
DOID:14453	farmer's lung	SYMP:0000614	cough
DOID:14456	Brucella melitensis brucellosis	SYMP:0000006	backache
DOID:14456	Brucella melitensis brucellosis	SYMP:0000523	anorexia
DOID:14456	Brucella melitensis brucellosis	SYMP:0000613	fever
DOID:14456	Brucella melitensis brucellosis	SYMP:0019176	malaise
DOID:14457	Brucella abortus brucellosis	SYMP:0000064	joint pain
DOID:14457	Brucella abortus brucellosis	SYMP:0000178	weight loss
DOID:14457	Brucella abortus brucellosis	SYMP:0000504	headache
DOID:14457	Brucella abortus brucellosis	SYMP:0000613	fever
DOID:14457	Brucella abortus brucellosis	SYMP:0019174	chills
DOID:14457	Brucella abortus brucellosis	SYMP:0019176	malaise
DOID:14472	hantavirus pulmonary syndrome	SYMP:0000450	shock
DOID:14472	hantavirus pulmonary syndrome	SYMP:0000504	headache
DOID:14472	hantavirus pulmonary syndrome	SYMP:0000613	fever
DOID:14472	hantavirus pulmonary syndrome	SYMP:0000614	cough
DOID:14472	hantavirus pulmonary syndrome	SYMP:0019145	vomiting
DOID:14472	hantavirus pulmonary syndrome	SYMP:0019151	pulmonary edema
DOID:14472	hantavirus pulmonary syndrome	SYMP:0019161	muscle pain
DOID:14472	hantavirus pulmonary syndrome	SYMP:0019174	chills
DOID:14557	primary pulmonary hypertension	SYMP:0000407	syncope
DOID:14557	primary pulmonary hypertension	SYMP:0000610	dizziness
DOID:14557	primary pulmonary hypertension	SYMP:0000717	leg swelling
DOID:14557	primary pulmonary hypertension	SYMP:0019153	dyspnea
DOID:1468	labyrinthitis	SYMP:0000061	inflammation
DOID:14723	beta-ketothiolase deficiency	SYMP:0000020	dehydration
DOID:14723	beta-ketothiolase deficiency	SYMP:0000075	lethargy
DOID:14723	beta-ketothiolase deficiency	SYMP:0000124	seizure
DOID:14723	beta-ketothiolase deficiency	SYMP:0019145	vomiting
DOID:14796	Dubowitz syndrome	SYMP:0000369	ptosis
DOID:1495	cystic echinococcosis	SYMP:0000434	urticaria
DOID:1495	cystic echinococcosis	SYMP:0000450	shock
DOID:1495	cystic echinococcosis	SYMP:0000517	hemoptysis
DOID:1495	cystic echinococcosis	SYMP:0000614	cough
DOID:1495	cystic echinococcosis	SYMP:0000798	abdominal mass
DOID:1495	cystic echinococcosis	SYMP:0000895	anaphylactic shock
DOID:1498	cholera	SYMP:0000450	shock
DOID:1498	cholera	SYMP:0000570	diarrhea
DOID:1498	cholera	SYMP:0019145	vomiting
DOID:1532	pleural disease	SYMP:0000061	inflammation
DOID:1532	pleural disease	SYMP:0000292	heart failure
DOID:1556	arthus reaction	SYMP:0000041	hemorrhage
DOID:1556	arthus reaction	SYMP:0000132	necrosis
DOID:1556	arthus reaction	SYMP:0000538	edema
DOID:1583	laryngeal tuberculosis	SYMP:0000298	hoarse voice
DOID:1583	laryngeal tuberculosis	SYMP:0000493	dysphagia
DOID:1583	laryngeal tuberculosis	SYMP:0000709	granulomatous inflammation
DOID:1584	acute chest syndrome	SYMP:0000303	hypoxemia
DOID:1584	acute chest syndrome	SYMP:0000430	pleuritic chest pain
DOID:1584	acute chest syndrome	SYMP:0000603	tachypnea
DOID:1584	acute chest syndrome	SYMP:0000613	fever
DOID:1584	acute chest syndrome	SYMP:0000614	cough
DOID:1584	acute chest syndrome	SYMP:0000634	leukocytosis
DOID:1586	rheumatic fever	SYMP:0000064	joint pain
DOID:1586	rheumatic fever	SYMP:0000613	fever
DOID:1607	hypoglycemic coma	SYMP:0000124	seizure
DOID:1607	hypoglycemic coma	SYMP:0000605	coma
DOID:1678	chronic interstitial cystitis	SYMP:0000099	pain
DOID:1678	chronic interstitial cystitis	SYMP:0000485	dysuria
DOID:1679	cystitis	SYMP:0000061	inflammation
DOID:1687	neovascular glaucoma	SYMP:0000099	pain
DOID:1687	neovascular glaucoma	SYMP:0000321	loss of vision
DOID:1687	neovascular glaucoma	SYMP:0000446	bloodshot eye
DOID:1687	neovascular glaucoma	SYMP:0000504	headache
DOID:1731	histoplasmosis	SYMP:0000309	loss of appetite
DOID:1731	histoplasmosis	SYMP:0000504	headache
DOID:1731	histoplasmosis	SYMP:0000614	cough
DOID:1731	histoplasmosis	SYMP:0019161	muscle pain
DOID:1733	cryptosporidiosis	SYMP:0000020	dehydration
DOID:1733	cryptosporidiosis	SYMP:0000178	weight loss
DOID:1733	cryptosporidiosis	SYMP:0000457	abdominal pain
DOID:1733	cryptosporidiosis	SYMP:0000458	nausea
DOID:1733	cryptosporidiosis	SYMP:0000570	diarrhea
DOID:1733	cryptosporidiosis	SYMP:0000613	fever
DOID:1733	cryptosporidiosis	SYMP:0019145	vomiting
DOID:1759	American histoplasmosis	SYMP:0000309	loss of appetite
DOID:1759	American histoplasmosis	SYMP:0000504	headache
DOID:1759	American histoplasmosis	SYMP:0019161	muscle pain
DOID:1762	cheilitis	SYMP:0000061	inflammation
DOID:1787	pericarditis	SYMP:0000061	inflammation
DOID:1787	pericarditis	SYMP:0000576	chest pain
DOID:1883	hepatitis C	SYMP:0000064	joint pain
DOID:1883	hepatitis C	SYMP:0000125	liver inflammation
DOID:1883	hepatitis C	SYMP:0000309	loss of appetite
DOID:1883	hepatitis C	SYMP:0000457	abdominal pain
DOID:1883	hepatitis C	SYMP:0000458	nausea
DOID:1883	hepatitis C	SYMP:0000539	jaundice
DOID:1883	hepatitis C	SYMP:0000613	fever
DOID:1883	hepatitis C	SYMP:0019145	vomiting
DOID:1883	hepatitis C	SYMP:0019177	fatigue
DOID:1883	hepatitis C	SYMP:0020003	acholic stool
DOID:1895	allergic contact dermatitis of eyelid	SYMP:0000900	allergic reaction
DOID:1949	cholecystitis	SYMP:0000061	inflammation
DOID:1962	fallopian tube disease	SYMP:0000061	inflammation
DOID:204	enthesopathy	SYMP:0000061	inflammation
DOID:204	enthesopathy	SYMP:0000099	pain
DOID:204	enthesopathy	SYMP:0000716	swelling symptom
DOID:2043	hepatitis B	SYMP:0000064	joint pain
DOID:2043	hepatitis B	SYMP:0000125	liver inflammation
DOID:2043	hepatitis B	SYMP:0000309	loss of appetite
DOID:2043	hepatitis B	SYMP:0000457	abdominal pain
DOID:2043	hepatitis B	SYMP:0000458	nausea
DOID:2043	hepatitis B	SYMP:0000539	jaundice
DOID:2043	hepatitis B	SYMP:0000613	fever
DOID:2043	hepatitis B	SYMP:0019145	vomiting
DOID:2043	hepatitis B	SYMP:0019177	fatigue
DOID:2043	hepatitis B	SYMP:0020003	acholic stool
DOID:2047	hepatitis D	SYMP:0000016	confusion
DOID:2047	hepatitis D	SYMP:0000024	drowsiness
DOID:2047	hepatitis D	SYMP:0000075	lethargy
DOID:2047	hepatitis D	SYMP:0000125	liver inflammation
DOID:2047	hepatitis D	SYMP:0000458	nausea
DOID:2047	hepatitis D	SYMP:0000523	anorexia
DOID:2047	hepatitis D	SYMP:0000539	jaundice
DOID:2047	hepatitis D	SYMP:0000566	sleep disturbance
DOID:2047	hepatitis D	SYMP:0000605	coma
DOID:2047	hepatitis D	SYMP:0000666	abnormal behavior
DOID:2047	hepatitis D	SYMP:0019177	fatigue
DOID:2047	hepatitis D	SYMP:0020003	acholic stool
DOID:2047	hepatitis D	SYMP:0020043	dark urine
DOID:2048	autoimmune hepatitis	SYMP:0000125	liver inflammation
DOID:2064	vulvar syringoma	SYMP:0000432	itching
DOID:2112	cystoisosporiasis	SYMP:0000001	abdominal cramp
DOID:2112	cystoisosporiasis	SYMP:0000570	diarrhea
DOID:2122	pneumonic tularemia	SYMP:0000099	pain
DOID:2122	pneumonic tularemia	SYMP:0000614	cough
DOID:2122	pneumonic tularemia	SYMP:0000868	breathing problems
DOID:2170	vaginitis	SYMP:0000061	inflammation
DOID:2211	factor XIII deficiency	SYMP:0000007	bleeding
DOID:2211	factor XIII deficiency	SYMP:0000448	epistaxis
DOID:2211	factor XIII deficiency	SYMP:0000742	gum bleeding
DOID:2211	factor XIII deficiency	SYMP:0000756	menorrhagia
DOID:2211	factor XIII deficiency	SYMP:0020020	abnormal scar formation
DOID:2211	factor XIII deficiency	SYMP:0020021	abnormal wound healing
DOID:2215	factor VII deficiency	SYMP:0000007	bleeding
DOID:2215	factor VII deficiency	SYMP:0000448	epistaxis
DOID:2215	factor VII deficiency	SYMP:0000742	gum bleeding
DOID:2215	factor VII deficiency	SYMP:0000756	menorrhagia
DOID:2217	Bernard-Soulier syndrome	SYMP:0000007	bleeding
DOID:222	perichondritis of auricle	SYMP:0000099	pain
DOID:222	perichondritis of auricle	SYMP:0000613	fever
DOID:2224	essential thrombocythemia	SYMP:0000041	hemorrhage
DOID:2229	factor XI deficiency	SYMP:0000007	bleeding
DOID:2235	prothrombin deficiency	SYMP:0000007	bleeding
DOID:2272	vulvovaginal candidiasis	SYMP:0000404	dyspareunia
DOID:2272	vulvovaginal candidiasis	SYMP:0000435	paresthesia
DOID:2272	vulvovaginal candidiasis	SYMP:0000487	rash
DOID:2273	vulvovaginitis	SYMP:0000061	inflammation
DOID:2275	pharyngitis	SYMP:0000372	rhinorrhea
DOID:2275	pharyngitis	SYMP:0000614	cough
DOID:2275	pharyngitis	SYMP:0000879	low-grade fever
DOID:2280	hidradenitis suppurativa	SYMP:0000061	inflammation
DOID:2280	hidradenitis suppurativa	SYMP:0000099	pain
DOID:2280	hidradenitis suppurativa	SYMP:0000672	abscess
DOID:2280	hidradenitis suppurativa	SYMP:0020026	chronic inflammation
DOID:2282	hidradenitis	SYMP:0000061	inflammation
DOID:2282	hidradenitis	SYMP:0000099	pain
DOID:2282	hidradenitis	SYMP:0000346	papule
DOID:2282	hidradenitis	SYMP:0000538	edema
DOID:2297	leptospirosis	SYMP:0000460	hepatomegaly
DOID:2297	leptospirosis	SYMP:0000470	left upper quadrant abdominal rigidity
DOID:2297	leptospirosis	SYMP:0000539	jaundice
DOID:2297	leptospirosis	SYMP:0000613	fever
DOID:2297	leptospirosis	SYMP:0019161	muscle pain
DOID:2297	leptospirosis	SYMP:0019174	chills
DOID:230	lateral sclerosis	SYMP:0000094	muscle weakness
DOID:230	lateral sclerosis	SYMP:0000363	progressive weakness
DOID:2312	nocardiosis	SYMP:0019142	lymphadenopathy
DOID:2326	gastroenteritis	SYMP:0000001	abdominal cramp
DOID:2326	gastroenteritis	SYMP:0000188	abdominal discomfort
DOID:2326	gastroenteritis	SYMP:0000309	loss of appetite
DOID:2326	gastroenteritis	SYMP:0000458	nausea
DOID:2326	gastroenteritis	SYMP:0000570	diarrhea
DOID:2326	gastroenteritis	SYMP:0000689	cramp
DOID:2326	gastroenteritis	SYMP:0019145	vomiting
DOID:2327	viral gastritis	SYMP:0000420	bloating
DOID:2327	viral gastritis	SYMP:0000422	dyspepsia
DOID:2327	viral gastritis	SYMP:0000457	abdominal pain
DOID:2327	viral gastritis	SYMP:0000458	nausea
DOID:2327	viral gastritis	SYMP:0019145	vomiting
DOID:2344	polyclonal hypergammaglobulinemia	SYMP:0000054	hypergammaglobulinemia
DOID:2354	myelophthisic anemia	SYMP:0000208	anemia
DOID:2365	West Nile encephalitis	SYMP:0000016	confusion
DOID:2365	West Nile encephalitis	SYMP:0000023	disorientation
DOID:2365	West Nile encephalitis	SYMP:0000030	paralysis
DOID:2365	West Nile encephalitis	SYMP:0000094	muscle weakness
DOID:2365	West Nile encephalitis	SYMP:0000162	tremor
DOID:2365	West Nile encephalitis	SYMP:0000383	stiff neck
DOID:2365	West Nile encephalitis	SYMP:0000389	stupor
DOID:2365	West Nile encephalitis	SYMP:0000435	paresthesia
DOID:2365	West Nile encephalitis	SYMP:0000504	headache
DOID:2365	West Nile encephalitis	SYMP:0000596	convulsion
DOID:2365	West Nile encephalitis	SYMP:0000605	coma
DOID:2365	West Nile encephalitis	SYMP:0000882	high fever
DOID:2366	West Nile fever	SYMP:0000230	body ache
DOID:2366	West Nile fever	SYMP:0000458	nausea
DOID:2366	West Nile fever	SYMP:0000504	headache
DOID:2366	West Nile fever	SYMP:0000613	fever
DOID:2366	West Nile fever	SYMP:0000636	maculopapular rash
DOID:2366	West Nile fever	SYMP:0019145	vomiting
DOID:2366	West Nile fever	SYMP:0020055	pharynx inflammation
DOID:2384	Wernicke encephalopathy	SYMP:0000005	ataxia
DOID:2384	Wernicke encephalopathy	SYMP:0000016	confusion
DOID:2476	hereditary spastic paraplegia	SYMP:0000141	spasticity
DOID:2476	hereditary spastic paraplegia	SYMP:0000349	paraplegia
DOID:2479	central nervous system origin vertigo	SYMP:0000399	vertigo
DOID:2479	central nervous system origin vertigo	SYMP:0000458	nausea
DOID:2479	central nervous system origin vertigo	SYMP:0000479	abnormality of gait
DOID:2479	central nervous system origin vertigo	SYMP:0000610	dizziness
DOID:2479	central nervous system origin vertigo	SYMP:0019145	vomiting
DOID:252	alcoholic psychosis	SYMP:0000607	hallucination
DOID:2568	cervicitis	SYMP:0000061	inflammation
DOID:2710	sick building syndrome	SYMP:0000504	headache
DOID:2710	sick building syndrome	SYMP:0000868	breathing problems
DOID:2710	sick building syndrome	SYMP:0019177	fatigue
DOID:2749	glycogen storage disease I	SYMP:0000460	hepatomegaly
DOID:2749	glycogen storage disease I	SYMP:0000470	left upper quadrant abdominal rigidity
DOID:2772	irritant dermatitis	SYMP:0000099	pain
DOID:2772	irritant dermatitis	SYMP:0000435	paresthesia
DOID:2772	irritant dermatitis	SYMP:0000538	edema
DOID:2772	irritant dermatitis	SYMP:0000715	skin desquamation
DOID:2786	cerebellar disease	SYMP:0000005	ataxia
DOID:2786	cerebellar disease	SYMP:0000414	dysarthria
DOID:2790	necatoriasis	SYMP:0000001	abdominal cramp
DOID:2790	necatoriasis	SYMP:0000375	severe abdominal cramp
DOID:2790	necatoriasis	SYMP:0000570	diarrhea
DOID:2800	acute interstitial pneumonia	SYMP:0000614	cough
DOID:2801	nonspecific interstitial pneumonia	SYMP:0000025	dry cough
DOID:2810	middle lobe syndrome	SYMP:0000521	enlargement of lymph nodes
DOID:2810	middle lobe syndrome	SYMP:0000709	granulomatous inflammation
DOID:2810	middle lobe syndrome	SYMP:0019142	lymphadenopathy
DOID:2841	asthma	SYMP:0000061	inflammation
DOID:2841	asthma	SYMP:0000604	wheezing
DOID:2841	asthma	SYMP:0000614	cough
DOID:2841	asthma	SYMP:0019153	dyspnea
DOID:2841	asthma	SYMP:0020000	airway stenosis
DOID:2841	asthma	SYMP:0020026	chronic inflammation
DOID:2841	asthma	SYMP:0020032	chest tightness
DOID:2843	long QT syndrome	SYMP:0000287	arrhythmia
DOID:2921	glomerulonephritis	SYMP:0000098	nephritis
DOID:2929	Newcastle disease	SYMP:0000030	paralysis
DOID:2929	Newcastle disease	SYMP:0000128	conjunctivitis
DOID:2929	Newcastle disease	SYMP:0000504	headache
DOID:2929	Newcastle disease	SYMP:0000570	diarrhea
DOID:2929	Newcastle disease	SYMP:0000614	cough
DOID:2934	aleutian mink disease	SYMP:0000178	weight loss
DOID:2934	aleutian mink disease	SYMP:0000208	anemia
DOID:2934	aleutian mink disease	SYMP:0000460	hepatomegaly
DOID:2934	aleutian mink disease	SYMP:0000470	left upper quadrant abdominal rigidity
DOID:2934	aleutian mink disease	SYMP:0000531	splenomegaly
DOID:2942	bronchiolitis	SYMP:0000537	cyanosis
DOID:2942	bronchiolitis	SYMP:0000604	wheezing
DOID:2942	bronchiolitis	SYMP:0000613	fever
DOID:2942	bronchiolitis	SYMP:0000614	cough
DOID:2942	bronchiolitis	SYMP:0019153	dyspnea
DOID:2945	severe acute respiratory syndrome	SYMP:0000025	dry cough
DOID:2945	severe acute respiratory syndrome	SYMP:0000230	body ache
DOID:2945	severe acute respiratory syndrome	SYMP:0000504	headache
DOID:2945	severe acute respiratory syndrome	SYMP:0000613	fever
DOID:2957	pulmonary tuberculosis	SYMP:0000107	pleural effusion
DOID:2957	pulmonary tuberculosis	SYMP:0000613	fever
DOID:2957	pulmonary tuberculosis	SYMP:0000614	cough
DOID:2957	pulmonary tuberculosis	SYMP:0000868	breathing problems
DOID:2957	pulmonary tuberculosis	SYMP:0020025	caseation
DOID:2987	familial Mediterranean fever	SYMP:0000061	inflammation
DOID:3042	allergic contact dermatitis	SYMP:0000900	allergic reaction
DOID:3049	Churg-Strauss syndrome	SYMP:0000007	bleeding
DOID:3049	Churg-Strauss syndrome	SYMP:0000487	rash
DOID:3049	Churg-Strauss syndrome	SYMP:0000867	gastrointestinal bleeding
DOID:3055	paratyphoid fever	SYMP:0000047	hepatosplenomegaly
DOID:3055	paratyphoid fever	SYMP:0000231	bradycardia
DOID:3055	paratyphoid fever	SYMP:0000457	abdominal pain
DOID:3055	paratyphoid fever	SYMP:0000504	headache
DOID:3055	paratyphoid fever	SYMP:0000523	anorexia
DOID:3055	paratyphoid fever	SYMP:0000613	fever
DOID:3055	paratyphoid fever	SYMP:0000614	cough
DOID:3055	paratyphoid fever	SYMP:0019176	malaise
DOID:3055	paratyphoid fever	SYMP:0019180	constipation
DOID:3073	brain glioblastoma multiforme	SYMP:0000458	nausea
DOID:3073	brain glioblastoma multiforme	SYMP:0000504	headache
DOID:3073	brain glioblastoma multiforme	SYMP:0000543	memory loss
DOID:3073	brain glioblastoma multiforme	SYMP:0019145	vomiting
DOID:3073	brain glioblastoma multiforme	SYMP:0019184	limited attention
DOID:3082	interstitial lung disease	SYMP:0000061	inflammation
DOID:3082	interstitial lung disease	SYMP:0000614	cough
DOID:3082	interstitial lung disease	SYMP:0019153	dyspnea
DOID:3107	toxascariasis	SYMP:0000309	loss of appetite
DOID:3107	toxascariasis	SYMP:0000570	diarrhea
DOID:3107	toxascariasis	SYMP:0019145	vomiting
DOID:3109	idiopathic CD4-positive T-lymphocytopenia	SYMP:0000086	lymphopenia
DOID:3127	proctitis	SYMP:0000007	bleeding
DOID:3133	acute porphyria	SYMP:0000457	abdominal pain
DOID:3191	nemaline myopathy	SYMP:0000094	muscle weakness
DOID:321	tropical spastic paraparesis	SYMP:0000094	muscle weakness
DOID:321	tropical spastic paraparesis	SYMP:0000765	sensory disturbance
DOID:322	myelitis	SYMP:0000061	inflammation
DOID:3240	aspiration pneumonitis	SYMP:0000447	bloody sputum
DOID:3240	aspiration pneumonitis	SYMP:0000603	tachypnea
DOID:3240	aspiration pneumonitis	SYMP:0000614	cough
DOID:3240	aspiration pneumonitis	SYMP:0020024	bronchospasm
DOID:3240	aspiration pneumonitis	SYMP:0020056	cerebrovascular accident
DOID:3292	mpox	SYMP:0000504	headache
DOID:3292	mpox	SYMP:0000613	fever
DOID:3298	vaccinia	SYMP:0000230	body ache
DOID:3298	vaccinia	SYMP:0000487	rash
DOID:3298	vaccinia	SYMP:0000613	fever
DOID:3310	atopic dermatitis	SYMP:0000289	eczema
DOID:3310	atopic dermatitis	SYMP:0000900	allergic reaction
DOID:3332	haemonchiasis	SYMP:0000570	diarrhea
DOID:3341	osteitis fibrosa	SYMP:0019183	hyperactivity
DOID:3342	bone inflammation disease	SYMP:0000061	inflammation
DOID:3429	inclusion body myositis	SYMP:0000094	muscle weakness
DOID:3431	cerebritis	SYMP:0000061	inflammation
DOID:3454	brain infarction	SYMP:0000132	necrosis
DOID:3481	septicemic plague	SYMP:0000116	prostration
DOID:3481	septicemic plague	SYMP:0000450	shock
DOID:3481	septicemic plague	SYMP:0000457	abdominal pain
DOID:3481	septicemic plague	SYMP:0000613	fever
DOID:3481	septicemic plague	SYMP:0000751	hemorrhage into skin
DOID:3481	septicemic plague	SYMP:0019174	chills
DOID:3482	plague	SYMP:0000007	bleeding
DOID:3490	Noonan syndrome	SYMP:0000007	bleeding
DOID:3490	Noonan syndrome	SYMP:0000568	short stature
DOID:3522	lateral medullary syndrome	SYMP:0000399	vertigo
DOID:3522	lateral medullary syndrome	SYMP:0000458	nausea
DOID:3522	lateral medullary syndrome	SYMP:0000610	dizziness
